Data,Cliente,Endereco,OS Digital,Relato
19/08/2025,Condomínio Esplanada do Sol,"Av. Yêdo Martins, 5 - Conj. Res. Esplanada, São José dos Campos - SP, 12244-820",https://app.auvo.com.br/informacoes/tarefa/a793f670-5995-4412-944e-e4dcfbb32748?chave=-a4Sh4mbTRDNunCZqi8IrQ,"As duas esteiras estão sem silicone na lona, isso por estar ocorrendo por causa do sol que pega nas esteira e por este motivo o silicone seca mais rápido, as esteiras estão funcionando corretamente.
A esteira perto da janela está com a correia danificada.

Banco regulável tapeçaria do encosto danificada

Leg press encosto de cabeça e encosto lombar está com a peçaria danificada"
20/08/2025,Splendor Garden,"R. Emílio Marelo, 100 - Jardim das Industrias, São José dos Campos - SP, 12241-200",https://app.auvo.com.br/informacoes/tarefa/40a70158-522e-4e9b-b597-c3bc713d6ca2?chave=Af-S6in-srm3i272wbF--A,"Manutenção preventiva em todos os equipamentos alugados.

Lona da esteira 0025 está danificada"
20/08/2025,SPAZIO CAMPO DI SAVOYA,"Rua Icatu, 390 Parque Industrial São José dos Campos-SP 12235-649",https://app.auvo.com.br/informacoes/tarefa/76e42c52-bb02-43c2-97b2-cce4730d0206?chave=4N3-Qsb1xy2Gdklw5GRGnA,"Manutenção preventiva em todos os equipamentos bom


Suporte do gancho da extensora está quebrada"
20/08/2025,Spazio Campo das Violetas,"R. Iraci Gonçalves Ferreira, 50 - San Marino, São José dos Campos - SP, 12235-181",https://app.auvo.com.br/informacoes/tarefa/bd531c90-687b-4e68-91bd-38e71d57839c?chave=QRhiJTX2bSNxQax9zNBHXg,"Manutenção preventiva em todos os equipamentos, cabo da estação na parte do leg está danificado"
21/08/2025,Residencial Monte Estoril,"R. José Ivair de Souza, 91 - Jardim Estoril, São José dos Campos - SP, 12232-060",https://app.auvo.com.br/informacoes/tarefa/b4b45894-b32e-4d40-921e-f757717e0087?chave=8xD-HwsA8moY0iXmPR-kqQ,"Bike a painel estava sem pilhas por isso estava apagado foi realizado a troca das pilhas entregue pelo Carlos, os pedais não estão fazendo barulho, mas a cinta firma pé do lado esquerdo está danificada

Estação foi realizado o aperto dos parafuso e passado trava rosca para evitar que solte."
21/08/2025,DAI TORII,"Rua Tottoni, 576 Jardim Rosário São José dos Campos-SP 12236-020",https://app.auvo.com.br/informacoes/tarefa/5954e5ef-61d6-44dd-8721-ba741becc500?chave=pq6WUNsBVCBsOBAoxfWWlQ,"Instalação da placa consertada na esteira ao lado da bike horizontal, chave on/off danificada, mas a esteira está funcionando.

Feita a manutenção mensal

Todos os equipamentos estão funcionando"
21/08/2025,FLORA JACAREI,"Av. G. C Josué Sant'ana, 598 - Itamarati, Jacareí - SP, 12310-054",https://app.auvo.com.br/informacoes/tarefa/60ebe35f-b066-4692-88bb-b39f5ae4b176?chave=0JlMWDAorTf1qKPGw7BaPw,"Esteira Tp300e troca do rolo dianteiro equipamento funcionando sem barulho

Esteira SH4.5 motor com barulho e lona gasta

Estação de Musculação cabos de aço superior danificado e 2 rolos da perna com a tapeçaria danificada 

Banco regulável encosto danificado."
21/08/2025,CRYSTAL PARK,"Av. do Cristal, 355 - Parque California, Jacareí - SP, 12311-210",https://app.auvo.com.br/informacoes/tarefa/7f8512c5-e2fe-45d9-bac6-ae49677a2983?chave=fhq0xK81lNPpkYNFC1HJaA,"Cadeira extensora troca do cabo de aço

2 Esteira total Health deck 70cmx137cm deck e lona estão danificado 
Lona 580x3320

Esteira total health que está em manutenção foi instalado a placa para teste

Feito manutenção em todos os equipamentos."
22/08/2025,Avante Condomínio Clube,"Av. Robson Custódio Machado, 563 - Floresta, São José dos Campos - SP, 12226-392",https://app.auvo.com.br/informacoes/tarefa/f0bc33f0-3508-4ee6-b437-b597865514df?chave=uxF5NqLed3yxAT94Ln3ApQ,"Montagem da bicicleta, das duas esteiras e suporte de barra com anilhas 

Ou espaldar não foi possível instalar pois os dois fungos superiores no lado esquerdo bateram no ferro tendo inviável a instalação"
22/08/2025,Beira Rio,"Alameda das Tipuanas 33, Jacareí - SP, 12320-050, Brasil",https://app.auvo.com.br/informacoes/tarefa/aeac587c-545f-4380-9eae-f0ccf0413295?chave=8haCzJJIamAaXEe6WR26zA,"Realizado manutenção preventiva em todos os equipamentos 
Cabo da estação de musculação está danificado 
Teste ok"
22/08/2025,FLORADAS ARBOVILLE,"Estr. Mun. Abade Biagino Chieffi, 2655 - Pagador de Andrade, Jacareí - SP, 12334-480",https://app.auvo.com.br/informacoes/tarefa/9c3ae136-502f-46d5-b288-c5ff92aa2b6f?chave=WKBqxV-JRoyH3-bXYHssow,"Realizado manutenção preventiva em todos os equipamentos 
1 esteira está com a lona danificada, necessário troca.
1 bicicleta o painel não está funcionando.
Teste ok"
22/08/2025,MEDITERRÂNEO,"R. José Cobra, 321 - Palmeiras de São José, São José dos Campos - SP, 12237-821",https://app.auvo.com.br/informacoes/tarefa/0a5e2d65-3ce0-45c4-82a0-ef60a42d54d5?chave=XXhtqkmBobW9I7hhHvcuOA,"Deck 700x1320
Lona 3000x570
Esteira kikos ks5403i ao lado da janela estão com a membrana  lona e deck danificados 

Demais equipamentos estão precisando de manutenção"
25/08/2025,Equilibre-se,"Rua Professor Everardo Miranda Passos, 87 - Vila Betania, São José dos Campos - SP, 12245-604",https://app.auvo.com.br/informacoes/tarefa/af616b8c-80ce-4510-9134-896a46179029?chave=KwmrtqEDvXDv5z-h08wkzw,"Realizado manutenção preventiva em todos os equipamentos 
Cabos do Cross está danificado.
Cabo da abdutora/adutora danificado 
Teste ok"
25/08/2025,Impulso Fisioterapia,Impulso Fisioterapia,https://app.auvo.com.br/informacoes/tarefa/8ea51aec-6b5a-44b6-944d-5c3cbc864b94?chave=KbFP6zCFfkQf-Tvqy51-4g,"Realizado manutenção preventiva em todos os equipamentos 
Cross cabo danificado 
Cadeira extensora/ flexora cabo danificado 
1 Esteira speedo TR8 lona danificada
1 esteira speedo TR9 correia danificada 
Teste ok"
25/08/2025,Residencial Garden Family Club,Residencial Garden Family Club,https://app.auvo.com.br/informacoes/tarefa/6b1a04c9-44d8-452d-b44e-3aac207170c7?chave=O9j9-rJxIMv7wKt2C1CUsg,"Realizado manutenção preventiva em todos os equipamentos 
Estação de musculação está com o pino danificado.
1 esteira está com a correia danificada 
Teste ok"
25/08/2025,Solar do Barão,"Rua Barão de Jacareí, Jacareí - SP, 12308-001, Brasil - 01 - 01",https://app.auvo.com.br/informacoes/tarefa/1135b290-0890-4a9f-8645-51998aba8d62?chave=uwmjRtP7YS1SrasepqjDNw,"Realizado manutenção preventiva em todos os equipamentos 
Estação de musculação está com cabo danificado 
Bicicleta horizontal está sem trava pés.
Banco está quebrado 
Teste ok"
25/08/2025,CIS Garcia Centro Integrado de Saúde,"R. Rui Barbosa, 322 - Centro, Jacareí - SP, 12308-520",https://app.auvo.com.br/informacoes/tarefa/6fc761f7-0698-41c7-9114-14866d3b1623?chave=fr4XQ7VtvVKz1AYnGLIlhw,"Realizado manutenção preventiva em todos os equipamentos 
Leg cabo danificado
Teste ok"
25/08/2025,Condomínio das Amoreiras,"Condomínio das Amoreiras R. Hondo, 351 - Jardim Oriente, São José dos Campos - SP, 12236-100",https://app.auvo.com.br/informacoes/tarefa/61018044-2a0c-41af-9dac-e9f42b71b58b?chave=5GXtrr--HRQhOQuX9P0w0A,"Manutenção preventiva em todos os equipamentos.

Deck da esteira está danificado, como avisado em manutenções anteriores. 

Banco das bikes estão rasgados. E o painel está com pilha fraca.

Cabo da estação está danificados"
25/08/2025,COLINAS PARATEHY NORTE e SUL,COLINAS PARATEHY NORTE,https://app.auvo.com.br/informacoes/tarefa/682dfbae-743c-49a8-8b61-9891cf466095?chave=-QNm5aYWw34TV0Iwlu8DNw,"Foi feita a lubrificação das duas esteiras testadas e nenhuma das duas continuou travando.

A estação está com um dos suporte de roldana danificado, sendo necessário soldar"
27/08/2025,CONDOMINIO CONJUNTO RESIDENCIAL NOVA GUARULHOS,"Av. Estilac Leal, 160 - Vila das Palmeiras, Guarulhos - SP, 07013-142",https://app.auvo.com.br/informacoes/tarefa/20d0a292-521e-490f-9e24-cbed0cca4c75?chave=okb-MbH8vitlt1IEq-VusA,"Realizado manutenção preventiva em todos os equipamentos 
2 esteiras estão sem carenagem traseira, 1 lado direito, 1 lado esquerdo.
Remo está com a fivela lado direito quebrado.  fita está danificada 
Teste on"
27/08/2025,Estação Do Mar,"Av. Guarda Mirim Juarez, 32 - Indaiá, Caraguatatuba - SP, 11665-340",https://app.auvo.com.br/informacoes/tarefa/ccce7847-a96c-4b3a-83f8-2387e37b8810?chave=6wIQEoAHX8PER-nP33Zb7w,"Manutenção preventiva em todos os equipamentos.

Foi solicitado pelo síndico o alinhamento da esteira ao lado da porta de vidro e o orçamento do rendimento esquerdo da mesma esteira"
28/08/2025,PREMIUM BELA VISTA,"Av. Dr. Mario Galvão, 252 - Jardim Bela Vista, São José dos Campos - SP, 12209-004",https://app.auvo.com.br/informacoes/tarefa/2f79e5d0-aeaa-49b1-b05a-3e58f20743b4?chave=SMizkEX7a5tsXiqI1qnjPA,"Realizado manutenção preventiva em todos os equipamentos 
Estação de musculação está com cabo danificado 
Banco da bicicleta está com o estofado danificado 
Teste ok"
28/08/2025,Clube de Campo Santa Rita,"Avenida Loth Bagunha Maldos, Jardim do Golfe, São José dos Campos - SP, Brasil",https://app.auvo.com.br/informacoes/tarefa/00125525-5cf7-4116-a882-e096808624e8?chave=s2yi2SkF4wShsIVy-Ef5aA,"Estofados danificados estão nas fotos, indicado pelo professor Guilherme.
Total 12

O restante está ok"
28/08/2025,Reserva do Paratehy - Setor Sul Academia,"Alameda Anita Malfatti, 81, São José dos Campos - SP, 12244-549, Brasil",https://app.auvo.com.br/informacoes/tarefa/38ec86f9-98fc-4006-8b55-a16baa1eb52c?chave=anUlTvfbpA-09uWDKU0sUg,"1 Remo Starke v2 está com a estrutura solta.

1 bike E55 v3

2 bikes ic4
1 painel esta danificado 

1 Extensora 

1 Abdutora 

1  Leg com anilhas

2 bancos regulável 

1 supino

1 Cross 45

1 Gaiola Starke

1 peck deck 

1 puxada alta

1 escada

4 esteiras tr8 pro+
Adesivos do console estão danificados.

1 elevação pélvica de anilha"
29/08/2025,Acquario Natação & Fitness,"Acquario Natação & Fitness Av. Tarsila do Amaral, 370 - Lot. Villa Branca, Jacareí - SP, 12301-570",https://app.auvo.com.br/informacoes/tarefa/1d6755d7-168b-4f47-bfa2-a607568f5ef8?chave=1fY0VJgxiT57UZAJX7gDjQ,instalação do par de pedal concluída com sucesso o pé de vela esquerdo está danificado foi solicitado um orçamento para Kikos
